ID,Label,Label_Confidence
373043337,Positive,0.6688
944945853,Negative,0.3349
624625949,Neutral,0.6726
418531075,Neutral,0.6586
244600737,Positive,1.0
399936804,Negative,0.3392
943164621,Positive,1.0
570181068,Negative,1.0
757172709,Positive,1.0
308592488,Positive,0.6718
747717012,Neutral,0.6548
829506522,Positive,0.3403
128033534,Negative,1.0
327161981,Positive,1.0
740344899,Positive,0.662
703901610,Neutral,0.6634
814126595,Positive,0.3426
656362238,Positive,0.6829999999999999
693013973,Neutral,0.6602
785533802,Negative,0.6817
933561668,Neutral,0.6645
278223126,Neutral,0.6659999999999999
973647237,Positive,0.6683
316903999,Positive,1.0
678369344,Positive,0.6685
410394845,Positive,1.0
845192080,Positive,0.6612
568855148,Neutral,0.6555
829884561,Positive,0.3364
449512604,Highly positive,0.3352
876533005,Neutral,0.6618
839696181,Negative,0.6625
306676060,Negative,0.7626
888542048,Positive,0.669
334040666,Neutral,0.6644
945199219,Positive,0.6709999999999999
713666862,Negative,0.3355
112919936,Positive,1.0
307895238,Positive,0.6683
466340577,Positive,1.0
565034921,Highly positive,0.3425
782054301,Positive,1.0
417138971,Positive,0.6693
306162831,Negative,0.3476
569380098,Negative,0.3391
265468906,Positive,0.6725
206653093,Positive,0.667
872550193,Neutral,0.3386
341910685,Positive,0.6668
622048144,Positive,0.6726
438390148,Positive,1.0
126994810,Negative,0.3352
382899052,Negative,0.6612
860100087,Positive,1.0
575844232,Positive,1.0
238438865,Neutral,0.6738
512673095,Positive,1.0
265859093,Positive,1.0
575785445,Positive,0.3407
562383802,Neutral,0.649
686822553,Negative,0.6637
412625424,Neutral,0.6775
313903755,Neutral,0.6655
533538996,Positive,0.6707
228964926,Positive,1.0
584303885,Positive,1.0
653777841,Positive,1.0
313206734,Positive,0.6652
443734010,Neutral,0.6636
273746681,Highly positive,0.3353
452086486,Positive,1.0
143406855,Positive,0.6745
273744149,Positive,0.5237
922101816,Positive,0.3343
167880178,Negative,1.0
537366000,Positive,1.0
114474232,Positive,1.0
239248343,Negative,1.0
565023501,Neutral,0.6602
151637201,Positive,1.0
709348896,Positive,1.0
196676862,Neutral,1.0
232473541,Positive,1.0
558734152,Negative,0.3388
319466463,Positive,0.6657
539841977,Negative,0.6597
579145426,Positive,1.0
315441277,Positive,1.0
183706458,Positive,1.0
657279844,Neutral,0.6646
155423158,Negative,0.342
982862659,Neutral,0.6673
591241313,Neutral,0.6433
846994279,Positive,1.0
343081480,Negative,0.7194
484446450,Neutral,0.6582
613551167,Highly positive,0.6652
318540443,Positive,1.0
831231072,Positive,0.6586
385683987,Positive,0.3383
751534682,Highly negative,0.5201
247412517,Positive,1.0
938391321,Positive,0.6741
650589465,Neutral,1.0
649144951,Negative,0.6661
318874503,Positive,1.0
440711060,Positive,1.0
347669554,Positive,1.0
831501379,Positive,0.6652
784454574,Positive,0.3349
366910339,Positive,1.0
683344756,Highly negative,0.6
156283657,Positive,1.0
770279046,Positive,1.0
873579162,Neutral,0.6575
373625482,Positive,0.6629999999999999
566725845,Positive,0.6701
996623814,Neutral,0.6675
913783897,Negative,0.6659
298272387,Positive,0.6641
131863848,Negative,0.6868
364066654,Positive,1.0
183994183,Positive,0.6711
411355725,Positive,0.6637
764708312,Negative,0.6726
602916109,Positive,1.0
240517618,Negative,0.7595
629251741,Positive,1.0
239372975,Positive,1.0
708397015,Positive,1.0
573034957,Neutral,0.6712
128242873,Positive,0.6675
459180533,Negative,0.3396
224308591,Positive,0.3378
256129734,Neutral,0.6656
373767332,Negative,1.0
808586967,Positive,1.0
982032730,Neutral,0.3353
520460369,Positive,0.6763
563395708,Positive,0.6633
549094875,Neutral,0.3387
294682869,Positive,0.5972
731162784,Negative,0.6622
207395402,Positive,1.0
386615179,Neutral,0.6579999999999999
445195931,Positive,0.6658
503135992,Positive,0.6672
401483439,Highly negative,0.3342
165283014,Negative,1.0
984423659,Positive,0.6668
229748353,Positive,0.6663
182867084,Positive,0.6654
471869511,Positive,0.3407
483706370,Highly positive,0.6797
257205149,Neutral,0.6693
434216383,Highly positive,0.3382
967609609,Positive,0.6695
280348242,Negative,0.6621
474142503,Positive,1.0
364337664,Highly negative,0.342
433073738,Neutral,0.6709999999999999
683582424,Positive,0.6633
315528262,Negative,0.6651
464574572,Positive,1.0
219460593,Negative,0.6653
612059434,Positive,0.6735
198854367,Positive,0.6614
675128019,Highly positive,0.6675
392248104,Negative,0.3388
892881551,Neutral,0.6619
194912657,Neutral,0.6559999999999999
625822022,Highly positive,0.6698
703671985,Positive,1.0
467912276,Positive,0.6693
243484142,Positive,1.0
168662405,Positive,0.6755
118097403,Positive,1.0
328829561,Positive,0.6679999999999999
941641585,Neutral,0.3343
308647007,Positive,0.6665
444536029,Positive,1.0
686894479,Negative,0.6684
499718183,Neutral,0.3393
710070988,Positive,0.6675
342146968,Positive,1.0
481591479,Highly negative,0.8003
720018913,Positive,0.3393
160255181,Positive,0.6732
252819869,Positive,1.0
445763085,Positive,0.672
265198401,Positive,0.6518
158946087,Positive,1.0
830283684,Positive,1.0
542426821,Highly positive,0.3348
853316327,Neutral,0.6728
393058010,Positive,0.6732
856686904,Highly negative,0.5222
698794264,Negative,0.3356
270273211,Positive,0.341
500580560,Positive,0.6654
761183394,Negative,0.6694
417776823,Neutral,0.6661
709954843,Negative,1.0
688766033,Neutral,0.3384
562038583,Neutral,0.6638
476525183,Positive,1.0
373472727,Positive,0.3352
848582293,Positive,0.6669
712810731,Positive,0.6758
840912216,Positive,0.6719
582880556,Neutral,0.6632
767341120,Positive,0.3379
787595048,Positive,1.0
866130572,Positive,0.3339
576801838,Neutral,0.6579
263641906,Highly negative,0.6645
296888375,Positive,0.6657
581096929,Positive,0.3378
609179636,Neutral,0.6716
694950950,Highly positive,0.6747
622844047,Negative,0.6659999999999999
644620328,Positive,0.6751
664190873,Negative,1.0
461128206,Positive,0.6799
601831935,Negative,0.6709999999999999
520290657,Positive,0.8011
279166954,Neutral,0.662
230984642,Positive,0.6648
336006700,Positive,1.0
387024791,Negative,1.0
562834550,Negative,0.6731
756928483,Negative,0.3363
771308820,Highly positive,0.6701
266806291,Highly positive,0.6722
321163535,Negative,0.6704
468372712,Positive,1.0
994523317,Neutral,0.6669
314049934,Positive,1.0
273170104,Positive,1.0
244881289,Positive,1.0
706519406,Positive,1.0
691360691,Negative,0.6637
333388298,Positive,0.6687
618417159,Positive,1.0
303268858,Negative,1.0
462784570,Positive,0.6769
297713596,Neutral,0.6733
569066628,Negative,0.6791
296011390,Positive,1.0
343450239,Positive,0.6659
715278981,Neutral,0.6767
986189048,Neutral,0.665
555559621,Positive,1.0
394200149,Positive,1.0
339509265,Negative,0.7198
966332441,Positive,0.6685
280829014,Positive,1.0
286506622,Highly positive,0.339
146878214,Neutral,0.6698
133551905,Positive,1.0
858375979,Positive,1.0
619828984,Positive,1.0
740402839,Neutral,1.0
578027562,Highly positive,0.521
265048780,Neutral,0.6685
128243118,Negative,0.6644
661071546,Neutral,0.6709999999999999
290082224,Positive,0.6711
433048436,Highly positive,0.3417
617531792,Positive,1.0
748520330,Highly positive,0.5639
361575721,Negative,1.0
639675547,Positive,1.0
327881431,Neutral,0.6649
498579312,Negative,0.6762
855245194,Negative,0.5575
121133768,Positive,1.0
449774409,Positive,0.5588
500317429,Positive,0.6714
322355893,Positive,1.0
749980665,Positive,0.6725
227182243,Positive,1.0
454893887,Neutral,0.3435
723305598,Positive,0.6609
758949296,Positive,1.0
630163149,Positive,0.6696
260780261,Positive,1.0
976836500,Positive,0.6687
134728482,Positive,0.6659999999999999
777330844,Neutral,0.6548
437428137,Positive,0.667
957240135,Positive,1.0
155996494,Negative,0.6638
531731092,Neutral,0.3373
734037971,Neutral,1.0
947599998,Positive,1.0
195822128,Highly negative,0.6027
661399238,Positive,0.6741
674779299,Positive,1.0
313476485,Neutral,0.6596
853819820,Neutral,0.6769
942557195,Positive,0.6595
211408042,Positive,1.0
399844754,Positive,0.6675
951664254,Positive,0.6581
319867065,Neutral,0.6661
220600852,Neutral,1.0
825821675,Positive,1.0
494175155,Positive,0.5549
211435087,Positive,1.0
284574103,Positive,0.6737
184686383,Positive,0.6675
558763532,Positive,1.0
981094538,Positive,0.6714
190718840,Positive,0.6673
179470684,Positive,0.6702
382057120,Positive,0.674
791492332,Positive,1.0
757638051,Positive,0.6732
463977952,Positive,0.6772
685719600,Positive,1.0
580206090,Negative,0.6652
801323701,Positive,1.0
529683095,Positive,1.0
785524359,Positive,0.6674
841009338,Positive,0.6676
235449221,Positive,1.0
967323235,Positive,1.0
963256300,Negative,0.6627
322190758,Positive,0.6659999999999999
382976567,Neutral,0.6778
698721297,Positive,0.6666
557195411,Positive,0.6652
591632821,Neutral,0.3359
326180100,Positive,0.3517
692688587,Neutral,0.6618
516752886,Positive,0.6606
820688123,Neutral,0.6658
588890325,Positive,1.0
391723198,Positive,1.0
395137380,Positive,1.0
439406922,Negative,0.6692
783749748,Negative,1.0
234890784,Negative,0.6632
211715206,Negative,1.0
220485858,Positive,0.6813
955797416,Positive,1.0
568657554,Positive,0.6672
306725489,Positive,0.6676
338712639,Positive,1.0
456837401,Positive,0.3361
554912913,Positive,0.7006
188101655,Negative,0.6641
449071142,Neutral,1.0
656715701,Positive,1.0
928127935,Negative,0.3388
259264423,Negative,1.0
790528054,Highly positive,0.5212
716351523,Negative,0.7019
255694460,Positive,0.6645
641357127,Neutral,0.6616
766221614,Positive,0.6709999999999999
613931741,Positive,1.0
373003053,Neutral,0.336
793414097,Positive,0.6643
316516335,Positive,1.0
564020536,Positive,0.3382
783199277,Negative,0.6664
645472738,Positive,0.3429
815052033,Neutral,0.6609
872583963,Neutral,0.3362
348168922,Negative,0.3382
684241306,Neutral,0.6741
537858248,Positive,0.6736
676732816,Neutral,0.6655
391067125,Positive,1.0
667490867,Neutral,0.6706
312771235,Negative,0.6795
462264026,Neutral,0.6634
875594535,Negative,0.9597
236586819,Neutral,1.0
636166673,Negative,0.6727
991513266,Positive,1.0
216159201,Positive,0.6664
112137047,Negative,0.6679999999999999
200881063,Positive,0.6629
354290138,Positive,1.0
609275868,Positive,1.0
886881923,Positive,0.6685
875242663,Positive,0.6576
862672671,Neutral,0.6637
788314061,Positive,0.6604
192676799,Positive,0.5622
627114479,Positive,0.7197
822284202,Neutral,1.0
483270893,Highly positive,0.6654
980565089,Positive,1.0
616742411,Negative,0.6679
706126804,Positive,1.0
573384301,Positive,1.0
749913131,Positive,0.6622
488393300,Negative,1.0
828453921,Negative,1.0
134260873,Negative,1.0
336247928,Positive,1.0
476357930,Positive,1.0
128850600,Positive,0.3426
369437373,Positive,1.0
442309532,Positive,1.0
578692316,Positive,0.6694
260739176,Positive,1.0
744701832,Negative,0.6648
840742286,Neutral,0.3386
694798329,Highly negative,0.6755
598264153,Positive,1.0
739551541,Negative,0.3359
392236521,Positive,0.6629999999999999
529539618,Highly positive,1.0
786909040,Positive,0.6685
730386830,Positive,0.6699
669497417,Negative,1.0
909510132,Positive,1.0
847324268,Negative,0.6717
430752829,Negative,1.0
457839106,Positive,0.6718
244973844,Negative,0.7621
682109661,Positive,0.3363
793888445,Neutral,0.6584
187794220,Negative,0.6389
559174010,Neutral,0.6908
619122091,Positive,0.675
195896813,Positive,1.0
272546176,Positive,0.3366
963032175,Positive,0.6704
657895832,Positive,0.6673
179325138,Positive,0.6692
151473629,Positive,0.6668
763515252,Positive,1.0
658326007,Positive,1.0
474588470,Neutral,0.6664
655795995,Negative,1.0
186428678,Positive,1.0
683878702,Negative,0.6727
640047658,Neutral,1.0
271174592,Negative,0.6643
530753270,Positive,0.6744
383552903,Negative,0.3353
793392965,Positive,1.0
603767450,Positive,0.6595
891864446,Positive,0.6607
810653241,Positive,1.0
278113771,Positive,1.0
975671973,Negative,0.6648
112677037,Positive,1.0
921048223,Positive,0.6766
810856515,Positive,1.0
771662967,Positive,0.6657
863845751,Negative,0.34
599625560,Positive,1.0
325944777,Positive,0.6689
416223562,Positive,0.6664
957173360,Positive,1.0
768318180,Positive,0.3392
817151846,Positive,1.0
365963022,Neutral,0.6592
503261686,Highly negative,0.6615
554518672,Positive,0.6659999999999999
834584128,Negative,1.0
266653270,Positive,0.6805
890899441,Negative,0.3355
490812542,Positive,0.3361
996180910,Negative,0.677
817937522,Positive,0.6584
503849168,Positive,1.0
873247519,Neutral,1.0
332614646,Positive,1.0
939771907,Positive,1.0
520794892,Positive,1.0
289751961,Positive,1.0
677553900,Positive,1.0
125782112,Positive,0.341
886147817,Positive,1.0
145891067,Neutral,1.0
414985688,Positive,0.6726
415739467,Positive,1.0
767330684,Positive,1.0
997172541,Neutral,0.6615
823042267,Neutral,0.6545
438604608,Positive,0.6661
663171488,Neutral,0.6617
561982066,Positive,1.0
603663585,Positive,1.0
375112484,Positive,0.3389
793124221,Positive,0.6686
871869076,Positive,0.675
607431983,Neutral,0.6624
300702498,Highly negative,0.3376
597376244,Positive,0.3388
309604287,Positive,1.0
666573237,Positive,0.6632
785826358,Positive,1.0
414559094,Positive,1.0
981424964,Negative,1.0
990514499,Positive,1.0
129575131,Positive,1.0
171486428,Positive,1.0
510343933,Negative,0.6695
989115173,Positive,1.0
659104791,Positive,1.0
173478219,Positive,1.0
642069151,Neutral,0.6577
951060796,Negative,1.0
959361171,Positive,0.6675
249928088,Positive,0.6717
251829655,Negative,0.6701
140162182,Positive,1.0
468429315,Negative,0.6616
342595615,Positive,0.6618
691188529,Positive,0.6637
136892745,Neutral,0.6754
983142814,Negative,0.6677
639478358,Positive,0.6616
269523367,Neutral,0.6637
985383370,Neutral,0.6632
969693910,Positive,0.6637
653136156,Neutral,1.0
606615279,Positive,0.6684
301044523,Neutral,1.0
272639336,Highly positive,0.3393
215696356,Neutral,0.6769
930421491,Positive,0.6648
952344763,Neutral,0.3354
207393302,Positive,1.0
707450772,Neutral,0.6611
307287078,Positive,0.669
846805710,Positive,1.0
742956789,Neutral,1.0
514566659,Neutral,0.6623
320147594,Positive,1.0
327338696,Positive,0.3374
456298300,Positive,0.6592
691809873,Positive,0.6667
556187099,Positive,1.0
778703316,Positive,0.6725
763742903,Negative,0.6668
488967089,Positive,1.0
809714137,Neutral,0.6587
334413283,Positive,0.6673
607486961,Positive,0.6705
160369457,Positive,1.0
963068061,Positive,0.6678
491982125,Positive,1.0
435508681,Positive,1.0
191644482,Positive,0.6674
959305681,Positive,1.0
894904385,Negative,0.3369
818137958,Positive,0.6681
602626718,Neutral,0.6647
516565827,Positive,0.6709
201140316,Positive,0.6643
821909852,Negative,0.6764
197955308,Negative,1.0
595794320,Positive,0.6647
431009108,Highly positive,0.3358
633814335,Positive,1.0
599655898,Negative,1.0
739122313,Neutral,0.3356
958107453,Positive,0.6757
422029043,Negative,1.0
632342709,Positive,0.6598
353945325,Positive,0.677
632294153,Positive,0.6632
134416014,Positive,0.6653
779273203,Positive,1.0
727011642,Positive,1.0
868325789,Positive,0.6663
351739260,Neutral,0.6807
965070555,Positive,0.685
461355555,Positive,0.6602
839195968,Positive,1.0
471056672,Neutral,0.6679999999999999
971755385,Neutral,0.3377
900585281,Positive,0.3353
218092441,Negative,0.3457
983020456,Positive,1.0
248888957,Positive,0.6654
822581008,Positive,0.6912
605693911,Negative,1.0
712068915,Positive,0.6663
714354119,Positive,0.6647
118763674,Neutral,0.3348
767108767,Neutral,0.6619
949062783,Negative,0.665
528589477,Positive,1.0
652170209,Positive,0.679
286804694,Positive,1.0
611365095,Positive,1.0
780244237,Highly positive,0.3447
291134181,Positive,0.6667
132779310,Positive,0.6576
723244761,Neutral,1.0
515637784,Positive,0.7971
868683988,Positive,0.664
350296529,Neutral,0.3379
984747382,Positive,1.0
302650814,Positive,1.0
843023982,Positive,0.6721
169155004,Positive,1.0
193867950,Positive,0.6681
721704158,Highly negative,0.339
819930009,Positive,1.0
789497477,Positive,1.0
825928488,Positive,0.6673
184175771,Positive,1.0
331537334,Positive,0.3373
902436373,Positive,0.6692
717096405,Negative,1.0
285247638,Negative,1.0
656486428,Neutral,0.6655
667105535,Positive,1.0
745515042,Neutral,0.6654
549661612,Neutral,0.6666
740529694,Neutral,0.6586
197082109,Positive,1.0
983222947,Neutral,0.6602
319849087,Positive,0.6376
467130011,Positive,1.0
141024104,Highly negative,0.6679
344603248,Positive,1.0
850277987,Positive,0.6637
959648768,Positive,0.6728
228759723,Positive,0.6723
374644504,Positive,1.0
906413979,Positive,1.0
638820546,Positive,0.6813
546541504,Neutral,0.3461
726192665,Positive,1.0
521183168,Positive,0.6731
824509878,Negative,1.0
490767556,Positive,0.6629
939032820,Positive,0.6809
680177104,Neutral,0.6559999999999999
293845175,Positive,1.0
834674531,Positive,0.6667
585276784,Positive,0.3344
932421573,Neutral,0.6725
838828077,Highly negative,0.6823
935143716,Positive,1.0
345998869,Positive,0.6581
871187948,Positive,0.6667
946438939,Positive,0.6789
796471254,Positive,0.6688
837722889,Positive,0.6762
209009088,Positive,1.0
981837987,Negative,1.0
718512244,Neutral,0.6679
419967966,Highly positive,0.3395
504677161,Positive,1.0
733516449,Positive,0.3416
204617162,Positive,1.0
916766822,Positive,0.6743
542165695,Positive,0.6681
456564365,Neutral,0.6728
973612836,Positive,1.0
297447935,Neutral,1.0
532361464,Positive,1.0
529902199,Neutral,1.0
624107776,Positive,0.6693
172564698,Neutral,0.6638
287489304,Positive,1.0
440583527,Neutral,0.338
322552730,Highly positive,1.0
772592982,Negative,0.6677
215688361,Positive,1.0
294046093,Positive,1.0
560209260,Neutral,1.0
618383104,Positive,0.6612
820238410,Positive,1.0
203758821,Neutral,0.6627
506909365,Positive,0.3355
408725013,Positive,0.6679
649346313,Negative,1.0
530136349,Negative,0.3383
282414814,Neutral,1.0
674936487,Neutral,0.6655
331426599,Positive,1.0
523998072,Highly negative,0.6719
512381799,Positive,1.0
994491516,Positive,0.6659999999999999
687440140,Highly positive,0.5201
833198347,Negative,0.3358
285642625,Negative,0.6656
248714277,Positive,1.0
383866118,Neutral,0.3435
216849220,Negative,1.0
681813152,Negative,0.3379
737448322,Positive,0.6634
605390782,Positive,0.6697
451784349,Neutral,0.3377
679878943,Positive,1.0
420885635,Positive,0.6671
238070096,Positive,0.6629
217614813,Positive,1.0
288535797,Positive,0.6712
178659204,Positive,0.6685
974597379,Negative,0.6694
906608152,Negative,1.0
740808839,Positive,0.6655
615109540,Positive,0.6704
715685913,Positive,0.7192
706238425,Positive,1.0
281652425,Neutral,0.6639
401456053,Positive,0.6691
679814775,Positive,0.6624
118772010,Positive,0.6684
334877252,Positive,1.0
855029795,Positive,0.6629999999999999
301378851,Neutral,0.3343
803580194,Highly negative,0.3343
599465585,Neutral,0.6636
403388456,Negative,0.6625
522502188,Positive,1.0
718018697,Positive,0.3379
854887079,Positive,1.0
972770228,Neutral,0.3383
437883584,Positive,0.6682
406950890,Negative,0.6672
591604075,Positive,1.0
376250542,Negative,1.0
446176707,Positive,1.0
185471843,Positive,1.0
670965331,Neutral,0.6654
288149076,Positive,1.0
631278422,Positive,1.0
157044221,Positive,0.6604
347343552,Positive,1.0
651053553,Positive,0.6712
434720112,Positive,0.6675
674153359,Highly positive,0.3478
828030786,Negative,0.336
729258819,Positive,1.0
774295523,Negative,0.3373
503491080,Positive,1.0
436511757,Positive,0.6747
872582016,Neutral,0.6612
839602925,Positive,0.6586
347901436,Positive,0.6688
429152442,Positive,1.0
636169966,Positive,1.0
186260682,Positive,0.6692
795685136,Negative,0.3354
354264915,Positive,1.0
186537497,Negative,0.6624
413474018,Positive,0.3419
782434926,Positive,0.5958
918542151,Positive,1.0
534843797,Positive,0.6618
196128091,Positive,0.6682
133564779,Neutral,0.6685
968968999,Neutral,0.6577
477965878,Positive,0.3368
288639221,Negative,0.6715
199698936,Negative,1.0
295809783,Positive,0.339
537500635,Negative,0.6669
474759999,Positive,0.6728
950323481,Positive,1.0
849183548,Negative,0.4881
716114167,Neutral,0.6653
387101562,Positive,0.6677
902677481,Neutral,1.0
818942014,Positive,1.0
251309515,Positive,1.0
137942806,Positive,1.0
124470169,Positive,0.6681
631654320,Positive,0.672
873217051,Positive,0.6584
149182839,Neutral,0.6666
417485711,Positive,0.6799
615947008,Positive,1.0
275328550,Positive,1.0
850372287,Negative,0.6698
252493137,Positive,0.6715
698522929,Positive,0.659
146129652,Negative,0.67
702978247,Neutral,0.67
407835921,Positive,1.0
990292371,Highly positive,0.6662
883182160,Negative,0.6684
823624025,Neutral,0.6575
718867097,Positive,0.6512
726324694,Positive,0.6647
211102119,Positive,1.0
530063477,Positive,0.6675
558533998,Positive,1.0
220434317,Positive,1.0
842909061,Negative,0.3366
558696324,Positive,0.6695
219586108,Neutral,0.6579
830835905,Positive,1.0
393154170,Negative,0.6685
700386863,Negative,1.0
906250229,Positive,0.667
473940462,Neutral,0.6548
197155216,Positive,0.6675
361016327,Negative,1.0
970367769,Negative,1.0
818729615,Negative,1.0
408192685,Positive,0.6659999999999999
228178010,Positive,0.6723
883043990,Positive,0.6638
650355481,Positive,1.0
938754854,Neutral,0.6645
652379034,Positive,0.8816
391517290,Positive,0.667
965129558,Positive,0.6709999999999999
782155731,Negative,0.6691
743736760,Positive,0.6697
743134899,Positive,1.0
916107268,Negative,0.6655
187831875,Neutral,0.6708
690083656,Positive,0.6697
436125697,Neutral,0.6737
580373423,Neutral,0.6641
436059302,Neutral,0.6585
973510436,Neutral,0.6669
351348350,Positive,1.0
986630179,Neutral,0.6613
948801933,Negative,0.6674
712704880,Highly negative,0.6407
720816438,Neutral,0.3345
387160401,Positive,0.6671
835238093,Positive,1.0
667406857,Positive,0.66
491303288,Positive,0.6634
557746113,Neutral,0.6705
567460086,Positive,0.6739
639632968,Positive,0.6672
208735949,Negative,0.6682
201734763,Positive,1.0
431959247,Neutral,0.6711
885227635,Positive,0.7202
587519016,Neutral,1.0
520406773,Highly positive,0.6643
454834559,Neutral,0.6619
773502452,Positive,1.0
368335155,Neutral,1.0
302223880,Positive,0.6662
951160699,Highly negative,0.3379
275322421,Positive,1.0
491804261,Positive,0.6621
786158161,Positive,0.6679999999999999
397978523,Neutral,0.6669
205891166,Positive,1.0
823994229,Neutral,0.6602
741492765,Neutral,0.6601
960892813,Positive,0.6598
519246790,Positive,0.6707
658842600,Positive,1.0
605422125,Negative,0.7591
271063427,Positive,0.6584
810467307,Positive,0.3345
608753844,Neutral,0.6627
541579971,Positive,1.0
358558775,Highly negative,0.6618
787856673,Positive,0.6728
688392487,Neutral,0.6609999999999999
830155560,Positive,0.3368
183547644,Positive,0.6621
423235067,Positive,1.0
799904518,Neutral,1.0
622953589,Negative,0.6683
272795613,Positive,0.6769
356914832,Positive,1.0
659075069,Neutral,0.6767
209924236,Positive,0.6612
944154358,Neutral,0.6704
195661883,Positive,0.6691
122176410,Positive,1.0
886388692,Positive,1.0
240195398,Positive,0.6692
247182944,Negative,0.6618
789291208,Positive,1.0
950542756,Positive,1.0
646359607,Positive,0.6696
946570593,Negative,0.6711
232004690,Positive,1.0
775541890,Positive,0.6622
318196139,Positive,1.0
815777083,Positive,0.6709
442444967,Positive,0.6724
739574021,Positive,0.6002
171257819,Positive,1.0
869088760,Positive,0.3382
405865959,Positive,0.6689
655902639,Positive,1.0
240801895,Positive,0.6729999999999999
959298697,Positive,0.6709
588532708,Positive,0.6625
791431670,Negative,0.6733
287705645,Positive,0.6633
542292348,Negative,0.3345
238995839,Positive,1.0
117521557,Neutral,0.6678
662078555,Positive,0.6711
949467517,Positive,1.0
568098850,Positive,0.8809999999999999
450272939,Positive,1.0
599403329,Positive,0.6715
988657407,Neutral,0.3378
911549048,Positive,1.0
821220005,Neutral,0.6701
161656219,Positive,1.0
727465300,Positive,1.0
302799569,Positive,1.0
204155054,Neutral,0.6602
574793299,Positive,1.0
962120268,Neutral,0.6634
499582457,Positive,0.6615
877935770,Positive,0.6783
596031508,Positive,0.6673
246367995,Neutral,0.6682
474174494,Positive,1.0
278769236,Highly negative,0.336
956508552,Positive,0.6612
916346307,Positive,0.3466
119407728,Positive,1.0
849068408,Positive,0.3369
638038805,Negative,0.6739
370297361,Neutral,0.6712
689650005,Positive,1.0
776978820,Positive,1.0
904534890,Positive,0.6765
878069632,Positive,0.6651
860499717,Neutral,0.6607
398961104,Positive,0.6651
780437161,Positive,0.6641
139372866,Positive,1.0
747381436,Positive,1.0
124878952,Positive,0.7607
221322390,Positive,0.6727
216189844,Positive,0.6699
176562383,Positive,1.0
245769452,Positive,1.0
928423694,Neutral,1.0
836600593,Positive,0.6016
398460285,Neutral,0.6623
976195105,Positive,1.0
865318913,Neutral,0.6738
323965103,Negative,1.0
688886960,Neutral,0.6574
461908563,Neutral,0.6714
300193723,Neutral,0.6712
563497852,Positive,0.6659
913070276,Positive,0.6627
674895734,Positive,1.0
981147556,Neutral,0.6764
774120329,Negative,0.3358
641915158,Positive,1.0
420467263,Positive,0.6627
280906651,Positive,1.0
186308487,Positive,1.0
125311207,Positive,1.0
515593968,Neutral,0.664
925567079,Positive,0.6723
141631203,Positive,1.0
612026514,Highly positive,0.6678
587775076,Positive,1.0
150656634,Positive,0.6706
482839468,Neutral,0.6555
647343557,Positive,0.6711
478270400,Positive,0.6822
993599969,Neutral,0.6596
912054412,Positive,0.6648
823234702,Positive,1.0
228345263,Neutral,1.0
630202072,Positive,0.6738
981020868,Neutral,1.0
300961136,Positive,1.0
169171181,Neutral,0.6701
610326001,Neutral,1.0
580753241,Positive,0.6669
147982153,Positive,1.0
841827598,Positive,1.0
838148622,Positive,1.0
573910990,Neutral,0.3384
858861782,Negative,0.6694
545435516,Negative,1.0
920376755,Negative,0.6605
496418269,Positive,0.6696
948372570,Positive,0.6651
418099683,Positive,0.6649
181840112,Negative,0.6688
278747600,Negative,1.0
461084088,Positive,1.0
949724731,Positive,0.6691
530687743,Neutral,1.0
865271980,Highly negative,0.6028
124520320,Neutral,0.6617
361154761,Positive,0.6483
906303735,Positive,0.6653
543987334,Positive,0.67
798296747,Positive,1.0
885262816,Positive,0.6821
237361605,Negative,0.6688
515460924,Negative,0.3403
702456914,Positive,0.6712
994224354,Positive,1.0
376884031,Positive,1.0
625462189,Negative,0.3375
654872061,Positive,1.0
909222978,Positive,1.0
561990784,Neutral,0.6715
218639645,Positive,1.0
603062444,Positive,0.6376
316491218,Neutral,0.6685
112756242,Positive,0.6663
998320994,Positive,0.6725
573900714,Positive,0.677
408359113,Positive,1.0
769371713,Positive,0.6569
475615129,Positive,0.6668
462696466,Neutral,0.337
600627985,Negative,0.6645
261243906,Positive,0.6623
479178917,Positive,1.0
811048628,Neutral,0.6629999999999999
781452198,Highly negative,0.6813
856439693,Negative,1.0
282481307,Positive,0.6653
139177274,Positive,0.6659
997593193,Positive,0.667
968671876,Positive,1.0
115222573,Highly positive,0.3338
977117906,Negative,1.0
139690619,Positive,0.8004
957011376,Negative,1.0
133454746,Positive,0.3398
556545450,Positive,0.6645
422037345,Positive,1.0
752693375,Positive,1.0
175446556,Neutral,1.0
957256221,Neutral,0.6614
237031455,Positive,0.6679
726906950,Positive,0.6712
999163302,Negative,0.6644
357011946,Positive,1.0
574932016,Neutral,0.6495
421014883,Positive,0.3414
648160029,Negative,0.3377
919082476,Positive,0.3418
811095177,Positive,0.3568
418906227,Positive,0.638
658915674,Positive,0.6648
526400460,Positive,0.6688
318840884,Negative,0.6632
681497380,Positive,1.0
169027662,Positive,0.6687
769136962,Negative,0.3412
416078145,Positive,1.0
141119187,Positive,0.6659999999999999
346505733,Highly positive,0.3347
906563945,Positive,1.0
880884404,Negative,1.0
991778496,Positive,0.6641
950544354,Positive,0.6636
379127993,Negative,0.6631
156947042,Highly positive,0.3395
526992455,Positive,1.0
911802951,Negative,0.8
278841151,Positive,0.6704
919704137,Positive,0.6705
238035171,Highly positive,0.3414
750690057,Neutral,1.0
